Format Version,1.23,Take Name,Take 2024-01-10 11.43.30 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-10 11.43.30.991 ,Total Frames in Take,5832,Total Exported Frames,5832,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001
,ID,"3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
2026,20.260000,,,,,,,
2027,20.270000,,,,,,,
2028,20.280000,,,,,,,
2029,20.290000,,,,,,,
2030,20.300000,,,,,,,
2031,20.310000,,,,,,,
2032,20.320000,,,,,,,
2033,20.330000,,,,,,,
2034,20.340000,,,,,,,
2035,20.350000,,,,,,,
2036,20.360000,,,,,,,
2037,20.370000,,,,,,,
2038,20.380000,,,,,,,
2039,20.390000,,,,,,,
2040,20.400000,,,,,,,
2041,20.410000,,,,,,,
2042,20.420000,,,,,,,
2043,20.430000,,,,,,,
2044,20.440000,,,,,,,
2045,20.450000,,,,,,,
2046,20.460000,,,,,,,
2047,20.470000,,,,,,,
2048,20.480000,,,,,,,
2049,20.490000,,,,,,,
2050,20.500000,,,,,,,
2051,20.510000,,,,,,,
2052,20.520000,,,,,,,
2053,20.530000,,,,,,,
2054,20.540000,,,,,,,
2055,20.550000,,,,,,,
2056,20.560000,,,,,,,
2057,20.570000,,,,,,,
2058,20.580000,,,,,,,
2059,20.590000,,,,,,,
2060,20.600000,,,,,,,
2061,20.610000,,,,,,,
2062,20.620000,,,,,,,
2063,20.630000,,,,,,,
2064,20.640000,,,,,,,
2065,20.650000,,,,,,,
2066,20.660000,,,,,,,
2067,20.670000,,,,,,,
2068,20.680000,,,,,,,
2069,20.690000,,,,,,,
2070,20.700000,,,,,,,
2071,20.710000,,,,,,,
2072,20.720000,,,,,,,
2073,20.730000,,,,,,,
2074,20.740000,,,,,,,
2075,20.750000,,,,,,,
2076,20.760000,,,,,,,
2077,20.770000,,,,,,,
2078,20.780000,,,,,,,
2079,20.790000,,,,,,,
2080,20.800000,,,,,,,
2081,20.810000,,,,,,,
2082,20.820000,,,,,,,
2083,20.830000,,,,,,,
2084,20.840000,,,,,,,
2085,20.850000,,,,,,,
2086,20.860000,,,,,,,
2087,20.870000,,,,,,,
2088,20.880000,,,,,,,
2089,20.890000,,,,,,,
2090,20.900000,,,,,,,
2091,20.910000,,,,,,,
2092,20.920000,,,,,,,
2093,20.930000,,,,,,,
2094,20.940000,,,,,,,
2095,20.950000,,,,,,,
2096,20.960000,,,,,,,
2097,20.970000,,,,,,,
2098,20.980000,,,,,,,
2099,20.990000,,,,,,,
2100,21.000000,,,,,,,
2101,21.010000,,,,,,,
2102,21.020000,,,,,,,
2103,21.030000,,,,,,,
2104,21.040000,,,,,,,
2105,21.050000,,,,,,,
2106,21.060000,,,,,,,
2107,21.070000,,,,,,,
2108,21.080000,,,,,,,
2109,21.090000,,,,,,,
2110,21.100000,,,,,,,
2111,21.110000,,,,,,,
2112,21.120000,,,,,,,
2113,21.130000,,,,,,,
2114,21.140000,,,,,,,
2115,21.150000,,,,,,,
2116,21.160000,,,,,,,
2117,21.170000,,,,,,,
2118,21.180000,,,,,,,
2119,21.190000,,,,,,,
2120,21.200000,,,,,,,
2121,21.210000,,,,,,,
2122,21.220000,,,,,,,
2123,21.230000,,,,,,,
2124,21.240000,,,,,,,
2125,21.250000,,,,,,,
2126,21.260000,,,,,,,
2127,21.270000,,,,,,,
2128,21.280000,,,,,,,
2129,21.290000,,,,,,,
2130,21.300000,,,,,,,
2131,21.310000,,,,,,,
2132,21.320000,,,,,,,
2133,21.330000,,,,,,,
2134,21.340000,,,,,,,
2135,21.350000,,,,,,,
2136,21.360000,,,,,,,
2137,21.370000,,,,,,,
2138,21.380000,,,,,,,
2139,21.390000,,,,,,,
2140,21.400000,,,,,,,
2141,21.410000,,,,,,,
2142,21.420000,,,,,,,
2143,21.430000,,,,,,,
2144,21.440000,,,,,,,
2145,21.450000,,,,,,,
2146,21.460000,,,,,,,
2147,21.470000,,,,,,,
2148,21.480000,,,,,,,
2149,21.490000,,,,,,,
2150,21.500000,,,,,,,
2151,21.510000,,,,,,,
2152,21.520000,,,,,,,
2153,21.530000,,,,,,,
2154,21.540000,,,,,,,
2155,21.550000,,,,,,,
2156,21.560000,,,,,,,
2157,21.570000,,,,,,,
2158,21.580000,,,,,,,
2159,21.590000,,,,,,,
2160,21.600000,,,,,,,
2161,21.610000,,,,,,,
2162,21.620000,,,,,,,
2163,21.630000,,,,,,,
2164,21.640000,,,,,,,
2165,21.650000,,,,,,,
2166,21.660000,,,,,,,
2167,21.670000,,,,,,,
2168,21.680000,,,,,,,
2169,21.690000,,,,,,,
2170,21.700000,,,,,,,
2171,21.710000,,,,,,,
2172,21.720000,,,,,,,
2173,21.730000,,,,,,,
2174,21.740000,,,,,,,
2175,21.750000,,,,,,,
2176,21.760000,,,,,,,
2177,21.770000,,,,,,,
2178,21.780000,,,,,,,
2179,21.790000,,,,,,,
2180,21.800000,,,,,,,
2181,21.810000,,,,,,,
2182,21.820000,,,,,,,
2183,21.830000,,,,,,,
2184,21.840000,,,,,,,
2185,21.850000,,,,,,,
2186,21.860000,,,,,,,
2187,21.870000,,,,,,,
2188,21.880000,,,,,,,
2189,21.890000,,,,,,,
2190,21.900000,,,,,,,
2191,21.910000,,,,,,,
2192,21.920000,,,,,,,
2193,21.930000,,,,,,,
2194,21.940000,,,,,,,
2195,21.950000,,,,,,,
2196,21.960000,,,,,,,
2197,21.970000,,,,,,,
2198,21.980000,,,,,,,
2199,21.990000,,,,,,,
2200,22.000000,,,,,,,
2201,22.010000,,,,,,,
2202,22.020000,,,,,,,
2203,22.030000,,,,,,,
2204,22.040000,,,,,,,
2205,22.050000,,,,,,,
2206,22.060000,,,,,,,
2207,22.070000,,,,,,,
2208,22.080000,,,,,,,
2209,22.090000,,,,,,,
2210,22.100000,,,,,,,
2211,22.110000,,,,,,,
2212,22.120000,,,,,,,
2213,22.130000,,,,,,,
2214,22.140000,,,,,,,
2215,22.150000,,,,,,,
2216,22.160000,,,,,,,
2217,22.170000,,,,,,,
2218,22.180000,,,,,,,
2219,22.190000,,,,,,,
2220,22.200000,,,,,,,
2221,22.210000,,,,,,,
2222,22.220000,,,,,,,
2223,22.230000,,,,,,,
2224,22.240000,,,,,,,
2225,22.250000,,,,,,,
2226,22.260000,,,,,,,
2227,22.270000,,,,,,,
2228,22.280000,,,,,,,
2229,22.290000,,,,,,,
2230,22.300000,,,,,,,
2231,22.310000,,,,,,,
2232,22.320000,,,,,,,
2233,22.330000,,,,,,,
2234,22.340000,,,,,,,
2235,22.350000,,,,,,,
2236,22.360000,,,,,,,
2237,22.370000,,,,,,,
2238,22.380000,,,,,,,
2239,22.390000,,,,,,,
2240,22.400000,,,,,,,
2241,22.410000,,,,,,,
2242,22.420000,,,,,,,
2243,22.430000,,,,,,,
2244,22.440000,,,,,,,
2245,22.450000,,,,,,,
2246,22.460000,,,,,,,
2247,22.470000,,,,,,,
2248,22.480000,,,,,,,
2249,22.490000,,,,,,,
2250,22.500000,,,,,,,
2251,22.510000,,,,,,,
2252,22.520000,,,,,,,
2253,22.530000,,,,,,,
2254,22.540000,,,,,,,
2255,22.550000,,,,,,,
2256,22.560000,,,,,,,
2257,22.570000,,,,,,,
2258,22.580000,,,,,,,
2259,22.590000,,,,,,,
2260,22.600000,,,,,,,
2261,22.610000,,,,,,,
2262,22.620000,,,,,,,
2263,22.630000,,,,,,,
2264,22.640000,,,,,,,
2265,22.650000,,,,,,,
2266,22.660000,,,,,,,
2267,22.670000,,,,,,,
2268,22.680000,,,,,,,
2269,22.690000,,,,,,,
2270,22.700000,,,,,,,
2271,22.710000,,,,,,,
2272,22.720000,,,,,,,
2273,22.730000,,,,,,,
2274,22.740000,,,,,,,
2275,22.750000,,,,,,,
2276,22.760000,,,,,,,
2277,22.770000,,,,,,,
2278,22.780000,,,,,,,
2279,22.790000,,,,,,,
2280,22.800000,,,,,,,
2281,22.810000,,,,,,,
2282,22.820000,,,,,,,
2283,22.830000,,,,,,,
2284,22.840000,,,,,,,
2285,22.850000,,,,,,,
2286,22.860000,,,,,,,
2287,22.870000,,,,,,,
2288,22.880000,,,,,,,
2289,22.890000,,,,,,,
2290,22.900000,,,,,,,
2291,22.910000,,,,,,,
2292,22.920000,,,,,,,
2293,22.930000,,,,,,,
2294,22.940000,,,,,,,
2295,22.950000,,,,,,,
2296,22.960000,,,,,,,
2297,22.970000,,,,,,,
2298,22.980000,,,,,,,
2299,22.990000,,,,,,,
2300,23.000000,,,,,,,
2301,23.010000,,,,,,,
2302,23.020000,,,,,,,
2303,23.030000,,,,,,,
2304,23.040000,,,,,,,
2305,23.050000,,,,,,,
2306,23.060000,,,,,,,
2307,23.070000,,,,,,,
2308,23.080000,,,,,,,
2309,23.090000,,,,,,,
2310,23.100000,,,,,,,
2311,23.110000,,,,,,,
2312,23.120000,,,,,,,
2313,23.130000,,,,,,,
2314,23.140000,,,,,,,
2315,23.150000,,,,,,,
2316,23.160000,,,,,,,
2317,23.170000,,,,,,,
2318,23.180000,,,,,,,
2319,23.190000,,,,,,,
2320,23.200000,,,,,,,
2321,23.210000,,,,,,,
2322,23.220000,,,,,,,
2323,23.230000,,,,,,,
2324,23.240000,,,,,,,
2325,23.250000,,,,,,,
2326,23.260000,,,,,,,
2327,23.270000,,,,,,,
2328,23.280000,,,,,,,
2329,23.290000,,,,,,,
2330,23.300000,,,,,,,
2331,23.310000,,,,,,,
2332,23.320000,,,,,,,
2333,23.330000,,,,,,,
2334,23.340000,,,,,,,
2335,23.350000,,,,,,,
2336,23.360000,,,,,,,
2337,23.370000,,,,,,,
2338,23.380000,,,,,,,
2339,23.390000,,,,,,,
2340,23.400000,,,,,,,
2341,23.410000,,,,,,,
2342,23.420000,,,,,,,
2343,23.430000,,,,,,,
2344,23.440000,,,,,,,
2345,23.450000,,,,,,,
2346,23.460000,,,,,,,
2347,23.470000,,,,,,,
2348,23.480000,,,,,,,
2349,23.490000,,,,,,,
2350,23.500000,,,,,,,
2351,23.510000,,,,,,,
2352,23.520000,,,,,,,
2353,23.530000,,,,,,,
2354,23.540000,,,,,,,
2355,23.550000,,,,,,,
2356,23.560000,,,,,,,
2357,23.570000,,,,,,,
2358,23.580000,,,,,,,
2359,23.590000,,,,,,,
2360,23.600000,,,,,,,
2361,23.610000,,,,,,,
2362,23.620000,,,,,,,
2363,23.630000,,,,,,,
2364,23.640000,,,,,,,
2365,23.650000,,,,,,,
2366,23.660000,,,,,,,
2367,23.670000,,,,,,,
2368,23.680000,,,,,,,
2369,23.690000,,,,,,,
2370,23.700000,,,,,,,
2371,23.710000,,,,,,,
2372,23.720000,,,,,,,
2373,23.730000,,,,,,,
2374,23.740000,,,,,,,
2375,23.750000,,,,,,,
2376,23.760000,,,,,,,
2377,23.770000,,,,,,,
2378,23.780000,,,,,,,
2379,23.790000,,,,,,,
2380,23.800000,,,,,,,
2381,23.810000,,,,,,,
2382,23.820000,,,,,,,
2383,23.830000,,,,,,,
2384,23.840000,,,,,,,
2385,23.850000,,,,,,,
2386,23.860000,,,,,,,
2387,23.870000,,,,,,,
2388,23.880000,,,,,,,
2389,23.890000,,,,,,,
2390,23.900000,,,,,,,
2391,23.910000,,,,,,,
2392,23.920000,,,,,,,
2393,23.930000,,,,,,,
2394,23.940000,,,,,,,
2395,23.950000,,,,,,,
2396,23.960000,,,,,,,
2397,23.970000,,,,,,,
2398,23.980000,,,,,,,
2399,23.990000,,,,,,,
2400,24.000000,,,,,,,
2401,24.010000,,,,,,,
2402,24.020000,,,,,,,
2403,24.030000,,,,,,,
2404,24.040000,,,,,,,
2405,24.050000,,,,,,,
2406,24.060000,,,,,,,
2407,24.070000,,,,,,,
2408,24.080000,,,,,,,
2409,24.090000,,,,,,,
2410,24.100000,,,,,,,
2411,24.110000,,,,,,,
2412,24.120000,,,,,,,
2413,24.130000,,,,,,,
2414,24.140000,,,,,,,
2415,24.150000,,,,,,,
2416,24.160000,,,,,,,
2417,24.170000,,,,,,,
2418,24.180000,,,,,,,
2419,24.190000,,,,,,,
2420,24.200000,,,,,,,
2421,24.210000,,,,,,,
2422,24.220000,,,,,,,
2423,24.230000,,,,,,,
2424,24.240000,,,,,,,
2425,24.250000,,,,,,,
2426,24.260000,,,,,,,
2427,24.270000,,,,,,,
2428,24.280000,,,,,,,
2429,24.290000,,,,,,,
2430,24.300000,,,,,,,
2431,24.310000,,,,,,,
2432,24.320000,,,,,,,
2433,24.330000,,,,,,,
2434,24.340000,,,,,,,
2435,24.350000,,,,,,,
2436,24.360000,,,,,,,
2437,24.370000,,,,,,,
2438,24.380000,,,,,,,
2439,24.390000,,,,,,,
2440,24.400000,,,,,,,
2441,24.410000,,,,,,,
2442,24.420000,,,,,,,
2443,24.430000,,,,,,,
2444,24.440000,,,,,,,
2445,24.450000,,,,,,,
2446,24.460000,,,,,,,
2447,24.470000,,,,,,,
2448,24.480000,,,,,,,
2449,24.490000,,,,,,,
2450,24.500000,,,,,,,
2451,24.510000,,,,,,,
2452,24.520000,,,,,,,
2453,24.530000,,,,,,,
2454,24.540000,,,,,,,
2455,24.550000,,,,,,,
2456,24.560000,,,,,,,
2457,24.570000,,,,,,,
2458,24.580000,,,,,,,
2459,24.590000,,,,,,,
2460,24.600000,,,,,,,
2461,24.610000,,,,,,,
2462,24.620000,,,,,,,
2463,24.630000,,,,,,,
2464,24.640000,,,,,,,
2465,24.650000,,,,,,,
2466,24.660000,,,,,,,
2467,24.670000,,,,,,,
2468,24.680000,,,,,,,
2469,24.690000,,,,,,,
2470,24.700000,,,,,,,
2471,24.710000,,,,,,,
2472,24.720000,,,,,,,
2473,24.730000,,,,,,,
2474,24.740000,,,,,,,
2475,24.750000,,,,,,,
2476,24.760000,,,,,,,
2477,24.770000,,,,,,,
2478,24.780000,,,,,,,
2479,24.790000,,,,,,,
2480,24.800000,,,,,,,
2481,24.810000,,,,,,,
2482,24.820000,,,,,,,
2483,24.830000,,,,,,,
2484,24.840000,,,,,,,
2485,24.850000,,,,,,,
2486,24.860000,,,,,,,
2487,24.870000,,,,,,,
2488,24.880000,,,,,,,
2489,24.890000,,,,,,,
2490,24.900000,,,,,,,
2491,24.910000,,,,,,,
2492,24.920000,,,,,,,
2493,24.930000,,,,,,,
2494,24.940000,,,,,,,
2495,24.950000,,,,,,,
2496,24.960000,,,,,,,
2497,24.970000,,,,,,,
2498,24.980000,,,,,,,
2499,24.990000,,,,,,,
2500,25.000000,,,,,,,
2501,25.010000,,,,,,,
2502,25.020000,,,,,,,
2503,25.030000,,,,,,,
2504,25.040000,,,,,,,
2505,25.050000,,,,,,,
2506,25.060000,,,,,,,
2507,25.070000,,,,,,,
2508,25.080000,,,,,,,
2509,25.090000,,,,,,,
2510,25.100000,,,,,,,
2511,25.110000,,,,,,,
2512,25.120000,,,,,,,
2513,25.130000,,,,,,,
2514,25.140000,,,,,,,
2515,25.150000,,,,,,,
2516,25.160000,,,,,,,
2517,25.170000,,,,,,,
2518,25.180000,,,,,,,
2519,25.190000,,,,,,,
2520,25.200000,,,,,,,
2521,25.210000,,,,,,,
2522,25.220000,,,,,,,
2523,25.230000,,,,,,,
2524,25.240000,,,,,,,
2525,25.250000,,,,,,,
2526,25.260000,,,,,,,
2527,25.270000,,,,,,,
2528,25.280000,,,,,,,
2529,25.290000,,,,,,,
2530,25.300000,,,,,,,
2531,25.310000,,,,,,,
2532,25.320000,,,,,,,
2533,25.330000,,,,,,,
2534,25.340000,,,,,,,
2535,25.350000,,,,,,,
2536,25.360000,,,,,,,
2537,25.370000,,,,,,,
2538,25.380000,,,,,,,
2539,25.390000,,,,,,,
2540,25.400000,,,,,,,
2541,25.410000,,,,,,,
2542,25.420000,,,,,,,
2543,25.430000,,,,,,,
2544,25.440000,,,,,,,
2545,25.450000,,,,,,,
2546,25.460000,,,,,,,
2547,25.470000,,,,,,,
2548,25.480000,,,,,,,
2549,25.490000,,,,,,,
2550,25.500000,,,,,,,
2551,25.510000,,,,,,,
2552,25.520000,,,,,,,
2553,25.530000,,,,,,,
2554,25.540000,,,,,,,
2555,25.550000,,,,,,,
2556,25.560000,,,,,,,
2557,25.570000,,,,,,,
2558,25.580000,,,,,,,
2559,25.590000,,,,,,,
2560,25.600000,,,,,,,
2561,25.610000,,,,,,,
2562,25.620000,,,,,,,
2563,25.630000,,,,,,,
2564,25.640000,,,,,,,
2565,25.650000,,,,,,,
2566,25.660000,,,,,,,
2567,25.670000,,,,,,,
2568,25.680000,,,,,,,
2569,25.690000,,,,,,,
2570,25.700000,,,,,,,
2571,25.710000,,,,,,,
2572,25.720000,,,,,,,
2573,25.730000,,,,,,,
2574,25.740000,,,,,,,
2575,25.750000,,,,,,,
2576,25.760000,,,,,,,
2577,25.770000,,,,,,,
2578,25.780000,,,,,,,
2579,25.790000,,,,,,,
2580,25.800000,,,,,,,
2581,25.810000,,,,,,,
2582,25.820000,,,,,,,
2583,25.830000,,,,,,,
2584,25.840000,,,,,,,
2585,25.850000,,,,,,,
2586,25.860000,,,,,,,
2587,25.870000,,,,,,,
2588,25.880000,,,,,,,
2589,25.890000,,,,,,,
2590,25.900000,,,,,,,
2591,25.910000,,,,,,,
2592,25.920000,,,,,,,
2593,25.930000,,,,,,,
2594,25.940000,,,,,,,
2595,25.950000,,,,,,,
2596,25.960000,,,,,,,
2597,25.970000,,,,,,,
2598,25.980000,,,,,,,
2599,25.990000,,,,,,,
2600,26.000000,,,,,,,
2601,26.010000,,,,,,,
2602,26.020000,,,,,,,
2603,26.030000,,,,,,,
2604,26.040000,,,,,,,
2605,26.050000,,,,,,,
2606,26.060000,,,,,,,
2607,26.070000,,,,,,,
2608,26.080000,,,,,,,
2609,26.090000,,,,,,,
2610,26.100000,,,,,,,
2611,26.110000,,,,,,,
2612,26.120000,,,,,,,
2613,26.130000,,,,,,,
2614,26.140000,,,,,,,
2615,26.150000,,,,,,,
2616,26.160000,,,,,,,
2617,26.170000,,,,,,,
2618,26.180000,,,,,,,
2619,26.190000,,,,,,,
2620,26.200000,,,,,,,
2621,26.210000,,,,,,,
2622,26.220000,,,,,,,
2623,26.230000,,,,,,,
2624,26.240000,,,,,,,
2625,26.250000,,,,,,,
2626,26.260000,,,,,,,
2627,26.270000,,,,,,,
2628,26.280000,,,,,,,
2629,26.290000,,,,,,,
2630,26.300000,,,,,,,
2631,26.310000,,,,,,,
2632,26.320000,,,,,,,
2633,26.330000,,,,,,,
2634,26.340000,,,,,,,
2635,26.350000,,,,,,,
2636,26.360000,,,,,,,
2637,26.370000,,,,,,,
2638,26.380000,,,,,,,
2639,26.390000,,,,,,,
2640,26.400000,,,,,,,
2641,26.410000,,,,,,,
2642,26.420000,,,,,,,
2643,26.430000,,,,,,,
2644,26.440000,,,,,,,
2645,26.450000,,,,,,,
2646,26.460000,,,,,,,
2647,26.470000,,,,,,,
2648,26.480000,,,,,,,
2649,26.490000,,,,,,,
2650,26.500000,,,,,,,
2651,26.510000,,,,,,,
2652,26.520000,,,,,,,
2653,26.530000,,,,,,,
2654,26.540000,,,,,,,
2655,26.550000,,,,,,,
2656,26.560000,,,,,,,
2657,26.570000,,,,,,,
2658,26.580000,,,,,,,
2659,26.590000,,,,,,,
2660,26.600000,,,,,,,
2661,26.610000,,,,,,,
2662,26.620000,,,,,,,
2663,26.630000,,,,,,,
2664,26.640000,,,,,,,
2665,26.650000,,,,,,,
2666,26.660000,,,,,,,
2667,26.670000,,,,,,,
2668,26.680000,,,,,,,
2669,26.690000,,,,,,,
2670,26.700000,,,,,,,
2671,26.710000,,,,,,,
2672,26.720000,,,,,,,
2673,26.730000,,,,,,,
2674,26.740000,,,,,,,
2675,26.750000,,,,,,,
2676,26.760000,,,,,,,
2677,26.770000,,,,,,,
2678,26.780000,,,,,,,
2679,26.790000,,,,,,,
2680,26.800000,,,,,,,
2681,26.810000,,,,,,,
2682,26.820000,,,,,,,
2683,26.830000,,,,,,,
2684,26.840000,,,,,,,
2685,26.850000,,,,,,,
2686,26.860000,,,,,,,
2687,26.870000,,,,,,,
2688,26.880000,,,,,,,
2689,26.890000,,,,,,,
2690,26.900000,,,,,,,
2691,26.910000,,,,,,,
2692,26.920000,,,,,,,
2693,26.930000,,,,,,,
2694,26.940000,,,,,,,
2695,26.950000,,,,,,,
2696,26.960000,,,,,,,
2697,26.970000,,,,,,,
2698,26.980000,,,,,,,
2699,26.990000,,,,,,,
2700,27.000000,,,,,,,
2701,27.010000,,,,,,,
2702,27.020000,,,,,,,
2703,27.030000,,,,,,,
2704,27.040000,,,,,,,
2705,27.050000,,,,,,,
2706,27.060000,,,,,,,
2707,27.070000,,,,,,,
2708,27.080000,,,,,,,
2709,27.090000,,,,,,,
2710,27.100000,,,,,,,
2711,27.110000,,,,,,,
2712,27.120000,,,,,,,
2713,27.130000,,,,,,,
2714,27.140000,,,,,,,
2715,27.150000,,,,,,,
2716,27.160000,,,,,,,
2717,27.170000,,,,,,,
2718,27.180000,,,,,,,
2719,27.190000,,,,,,,
2720,27.200000,,,,,,,
2721,27.210000,,,,,,,
2722,27.220000,,,,,,,
2723,27.230000,,,,,,,
2724,27.240000,,,,,,,
2725,27.250000,,,,,,,
2726,27.260000,,,,,,,
2727,27.270000,,,,,,,
2728,27.280000,,,,,,,
2729,27.290000,,,,,,,
2730,27.300000,,,,,,,
2731,27.310000,,,,,,,
2732,27.320000,,,,,,,
2733,27.330000,,,,,,,
2734,27.340000,,,,,,,
2735,27.350000,,,,,,,
2736,27.360000,,,,,,,
2737,27.370000,,,,,,,
2738,27.380000,,,,,,,
2739,27.390000,,,,,,,
2740,27.400000,,,,,,,
2741,27.410000,,,,,,,
2742,27.420000,,,,,,,
2743,27.430000,,,,,,,
2744,27.440000,,,,,,,
2745,27.450000,,,,,,,
2746,27.460000,,,,,,,
2747,27.470000,,,,,,,
2748,27.480000,,,,,,,
2749,27.490000,,,,,,,
2750,27.500000,,,,,,,
2751,27.510000,,,,,,,
2752,27.520000,,,,,,,
2753,27.530000,,,,,,,
2754,27.540000,,,,,,,
2755,27.550000,,,,,,,
2756,27.560000,,,,,,,
2757,27.570000,,,,,,,
2758,27.580000,,,,,,,
2759,27.590000,,,,,,,
2760,27.600000,,,,,,,
2761,27.610000,,,,,,,
2762,27.620000,,,,,,,
2763,27.630000,,,,,,,
2764,27.640000,,,,,,,
2765,27.650000,,,,,,,
2766,27.660000,,,,,,,
2767,27.670000,,,,,,,
2768,27.680000,,,,,,,
2769,27.690000,,,,,,,
2770,27.700000,,,,,,,
2771,27.710000,,,,,,,
2772,27.720000,,,,,,,
2773,27.730000,,,,,,,
2774,27.740000,,,,,,,
2775,27.750000,,,,,,,
2776,27.760000,,,,,,,
2777,27.770000,,,,,,,
2778,27.780000,,,,,,,
2779,27.790000,,,,,,,
2780,27.800000,,,,,,,
2781,27.810000,,,,,,,
2782,27.820000,,,,,,,
2783,27.830000,,,,,,,
2784,27.840000,,,,,,,
2785,27.850000,,,,,,,
2786,27.860000,,,,,,,
2787,27.870000,,,,,,,
2788,27.880000,,,,,,,
2789,27.890000,,,,,,,
2790,27.900000,,,,,,,
2791,27.910000,,,,,,,
2792,27.920000,,,,,,,
2793,27.930000,,,,,,,
2794,27.940000,,,,,,,
2795,27.950000,,,,,,,
2796,27.960000,,,,,,,
2797,27.970000,,,,,,,
2798,27.980000,,,,,,,
2799,27.990000,,,,,,,
2800,28.000000,,,,,,,
2801,28.010000,,,,,,,
2802,28.020000,,,,,,,
2803,28.030000,,,,,,,
2804,28.040000,,,,,,,
2805,28.050000,,,,,,,
2806,28.060000,,,,,,,
2807,28.070000,,,,,,,
2808,28.080000,,,,,,,
2809,28.090000,,,,,,,
2810,28.100000,,,,,,,
2811,28.110000,,,,,,,
2812,28.120000,,,,,,,
2813,28.130000,,,,,,,
2814,28.140000,,,,,,,
2815,28.150000,,,,,,,
2816,28.160000,,,,,,,
2817,28.170000,,,,,,,
2818,28.180000,,,,,,,
2819,28.190000,,,,,,,
2820,28.200000,,,,,,,
2821,28.210000,,,,,,,
2822,28.220000,,,,,,,
2823,28.230000,,,,,,,
2824,28.240000,,,,,,,
2825,28.250000,,,,,,,
2826,28.260000,,,,,,,
2827,28.270000,,,,,,,
2828,28.280000,,,,,,,
2829,28.290000,,,,,,,
2830,28.300000,,,,,,,
2831,28.310000,,,,,,,
2832,28.320000,,,,,,,
2833,28.330000,,,,,,,
2834,28.340000,,,,,,,
2835,28.350000,,,,,,,
2836,28.360000,,,,,,,
2837,28.370000,,,,,,,
2838,28.380000,,,,,,,
2839,28.390000,,,,,,,
2840,28.400000,,,,,,,
2841,28.410000,,,,,,,
2842,28.420000,,,,,,,
2843,28.430000,,,,,,,
2844,28.440000,,,,,,,
2845,28.450000,,,,,,,
2846,28.460000,,,,,,,
2847,28.470000,,,,,,,
2848,28.480000,,,,,,,
2849,28.490000,,,,,,,
2850,28.500000,,,,,,,
2851,28.510000,,,,,,,
2852,28.520000,,,,,,,
2853,28.530000,,,,,,,
2854,28.540000,,,,,,,
2855,28.550000,,,,,,,
2856,28.560000,,,,,,,
2857,28.570000,,,,,,,
2858,28.580000,,,,,,,
2859,28.590000,,,,,,,
2860,28.600000,,,,,,,
2861,28.610000,,,,,,,
2862,28.620000,,,,,,,
2863,28.630000,,,,,,,
2864,28.640000,,,,,,,
2865,28.650000,,,,,,,
2866,28.660000,,,,,,,
2867,28.670000,,,,,,,
2868,28.680000,,,,,,,
2869,28.690000,,,,,,,
2870,28.700000,,,,,,,
2871,28.710000,,,,,,,
2872,28.720000,,,,,,,
2873,28.730000,,,,,,,
2874,28.740000,,,,,,,
2875,28.750000,,,,,,,
2876,28.760000,,,,,,,
2877,28.770000,,,,,,,
2878,28.780000,,,,,,,
2879,28.790000,,,,,,,
2880,28.800000,,,,,,,
2881,28.810000,,,,,,,
2882,28.820000,,,,,,,
2883,28.830000,,,,,,,
2884,28.840000,,,,,,,
2885,28.850000,,,,,,,
2886,28.860000,,,,,,,
2887,28.870000,,,,,,,
2888,28.880000,,,,,,,
2889,28.890000,,,,,,,
2890,28.900000,,,,,,,
2891,28.910000,,,,,,,
2892,28.920000,,,,,,,
2893,28.930000,,,,,,,
2894,28.940000,,,,,,,
2895,28.950000,,,,,,,
2896,28.960000,,,,,,,
2897,28.970000,,,,,,,
2898,28.980000,,,,,,,
2899,28.990000,,,,,,,
2900,29.000000,,,,,,,
2901,29.010000,,,,,,,
2902,29.020000,,,,,,,
2903,29.030000,,,,,,,
2904,29.040000,,,,,,,
2905,29.050000,,,,,,,
2906,29.060000,,,,,,,
2907,29.070000,,,,,,,
2908,29.080000,,,,,,,
2909,29.090000,,,,,,,
2910,29.100000,,,,,,,
2911,29.110000,,,,,,,
2912,29.120000,,,,,,,
2913,29.130000,,,,,,,
2914,29.140000,,,,,,,
2915,29.150000,,,,,,,
2916,29.160000,,,,,,,
2917,29.170000,,,,,,,
2918,29.180000,,,,,,,
2919,29.190000,,,,,,,
2920,29.200000,,,,,,,
2921,29.210000,,,,,,,
2922,29.220000,,,,,,,
2923,29.230000,,,,,,,
